state,county,admission_type,discharge_destination,inpatient_days,medicare_reimbursement,patient_safety_indicator_(psi),readmissions
MINNESOTA,FARIBAULT COUNTY,388.0,685.0,5.0,17284.0,,15.0
MINNESOTA,FILLMORE COUNTY,450.0,619.0,5.0,19508.0,,
MINNESOTA,FREEBORN COUNTY,506.0,711.0,4.0,16107.0,,15.0
MINNESOTA,GOODHUE COUNTY,509.0,681.0,5.0,17525.0,0.0,15.0
MINNESOTA,GRANT COUNTY,436.0,564.0,4.0,16229.0,,16.0
MINNESOTA,HENNEPIN COUNTY,673.0,500.0,5.0,15115.0,0.0,15.0
MINNESOTA,HOUSTON COUNTY,246.0,667.0,4.0,14687.0,,
MINNESOTA,HUBBARD COUNTY,370.0,595.0,5.0,15239.0,,14.0
MINNESOTA,ISANTI COUNTY,235.0,512.0,4.0,15410.0,0.0,14.0
MINNESOTA,ITASCA COUNTY,619.0,582.0,5.0,16257.0,0.0,15.0
MINNESOTA,JACKSON COUNTY,482.0,702.0,4.0,13736.0,,15.0
MINNESOTA,KANABEC COUNTY,140.0,535.0,4.0,16505.0,,15.0
MINNESOTA,KANDIYOHI COUNTY,148.0,569.0,4.0,14991.0,0.0,14.0
MINNESOTA,KITTSON COUNTY,319.0,644.0,4.0,15176.0,,15.0
MINNESOTA,KOOCHICHING COUNTY,399.0,637.0,5.0,16323.0,,15.0
MINNESOTA,LAC QUI PARLE COUNTY,56.0,566.0,4.0,13702.0,,15.0
MINNESOTA,LAKE COUNTY,663.0,539.0,6.0,13159.0,,15.0
MINNESOTA,LAKE OF THE WOODS COUNTY,653.0,575.0,4.0,14129.0,,15.0
MINNESOTA,LE SUEUR COUNTY,430.0,587.0,4.0,16550.0,,15.0
MINNESOTA,LINCOLN COUNTY,349.0,509.0,3.0,12392.0,,15.0
MINNESOTA,LYON COUNTY,482.0,530.0,4.0,14082.0,0.0,15.0
MINNESOTA,MAHNOMEN COUNTY,363.0,659.0,5.0,17601.0,,15.0
MINNESOTA,MARSHALL COUNTY,356.0,543.0,5.0,17293.0,,15.0
MINNESOTA,MARTIN COUNTY,329.0,692.0,4.0,15966.0,0.0,15.0
MINNESOTA,MCLEOD COUNTY,465.0,523.0,4.0,13280.0,0.0,15.0
MINNESOTA,MEEKER COUNTY,118.0,575.0,3.0,15757.0,,15.0
MINNESOTA,MILLE LACS COUNTY,556.0,544.0,4.0,14807.0,,15.0
MINNESOTA,MORRISON COUNTY,314.0,559.0,5.0,16772.0,,15.0
MINNESOTA,MOWER COUNTY,522.0,682.0,5.0,16172.0,0.0,
MINNESOTA,MURRAY COUNTY,442.0,606.0,4.0,14796.0,,15.0
MINNESOTA,NICOLLET COUNTY,360.0,633.0,4.0,15790.0,0.0,15.0
MINNESOTA,NOBLES COUNTY,552.0,519.0,4.0,15608.0,,15.0
MINNESOTA,NORMAN COUNTY,496.0,542.0,3.0,12268.0,,15.0
MINNESOTA,OLMSTED COUNTY,603.0,661.0,6.0,19692.0,0.0,14.0
MINNESOTA,OTTER TAIL COUNTY,495.0,622.0,4.0,13821.0,0.0,14.0
MINNESOTA,PENNINGTON COUNTY,286.0,706.0,5.0,22241.0,,15.0
MINNESOTA,PINE COUNTY,339.0,520.0,5.0,16982.0,,15.0
MINNESOTA,PIPESTONE COUNTY,576.0,434.0,3.0,16665.0,,15.0
MINNESOTA,POLK COUNTY,535.0,597.0,4.0,14327.0,0.0,15.0
MINNESOTA,POPE COUNTY,157.0,598.0,4.0,14908.0,,16.0
MINNESOTA,RAMSEY COUNTY,634.0,503.0,6.0,15848.0,0.0,15.0
MINNESOTA,RED LAKE COUNTY,366.0,744.0,4.0,15361.0,,
MINNESOTA,REDWOOD COUNTY,148.0,559.0,4.0,16555.0,,14.0
MINNESOTA,RENVILLE COUNTY,327.0,581.0,3.0,14757.0,,15.0
MINNESOTA,RICE COUNTY,384.0,536.0,5.0,16482.0,0.0,15.0
MINNESOTA,ROCK COUNTY,483.0,551.0,4.0,12397.0,,15.0
MINNESOTA,ROSEAU COUNTY,467.0,573.0,4.0,12503.0,,15.0
MINNESOTA,SCOTT COUNTY,443.0,505.0,5.0,13404.0,0.0,15.0
MINNESOTA,SHERBURNE COUNTY,287.0,513.0,5.0,15778.0,0.0,15.0
MINNESOTA,SIBLEY COUNTY,530.0,507.0,4.0,12701.0,,15.0
MINNESOTA,ST. LOUIS COUNTY,620.0,536.0,6.0,13388.0,0.0,15.0
MINNESOTA,STEARNS COUNTY,87.0,536.0,4.0,15359.0,0.0,14.0
MINNESOTA,STEELE COUNTY,327.0,593.0,6.0,15801.0,0.0,14.0
MINNESOTA,STEVENS COUNTY,64.0,622.0,4.0,16108.0,,15.0
MINNESOTA,SWIFT COUNTY,54.0,564.0,4.0,21861.0,,15.0
MINNESOTA,TODD COUNTY,266.0,619.0,4.0,14125.0,,15.0
MINNESOTA,TRAVERSE COUNTY,310.0,795.0,3.0,14238.0,,15.0
MINNESOTA,WABASHA COUNTY,537.0,660.0,7.0,23613.0,,15.0
MINNESOTA,WADENA COUNTY,245.0,602.0,4.0,16794.0,,16.0
MINNESOTA,WASECA COUNTY,459.0,575.0,5.0,14426.0,,15.0
MINNESOTA,WASHINGTON COUNTY,693.0,518.0,5.0,14232.0,0.0,15.0
MINNESOTA,WATONWAN COUNTY,364.0,633.0,4.0,15504.0,,15.0
MINNESOTA,WILKIN COUNTY,564.0,543.0,4.0,12679.0,,15.0
MINNESOTA,WINONA COUNTY,598.0,654.0,6.0,17003.0,0.0,14.0
MINNESOTA,WRIGHT COUNTY,322.0,523.0,4.0,15318.0,0.0,15.0
MINNESOTA,YELLOW MEDICINE COUNTY,193.0,624.0,4.0,21505.0,,15.0
MISSISSIPPI,ADAMS COUNTY,721.0,372.0,5.0,13346.0,0.0,15.0
MISSISSIPPI,ALCORN COUNTY,575.0,393.0,5.0,11632.0,0.0,15.0
MISSISSIPPI,AMITE COUNTY,682.0,399.0,5.0,11563.0,,
MISSISSIPPI,ATTALA COUNTY,474.0,394.0,6.0,11787.0,,
MISSISSIPPI,BENTON COUNTY,737.0,484.0,5.0,13992.0,,
MISSISSIPPI,BOLIVAR COUNTY,656.0,406.0,5.0,11617.0,0.0,16.0
MISSISSIPPI,CALHOUN COUNTY,720.0,436.0,5.0,12758.0,,16.0
MISSISSIPPI,CARROLL COUNTY,701.0,356.0,5.0,11371.0,,
MISSISSIPPI,CHICKASAW COUNTY,741.0,386.0,6.0,11791.0,,
MISSISSIPPI,CHOCTAW COUNTY,320.0,423.0,5.0,11242.0,,15.0
MISSISSIPPI,CLAIBORNE COUNTY,458.0,386.0,6.0,9402.0,,15.0
MISSISSIPPI,CLARKE COUNTY,696.0,400.0,5.0,11091.0,0.0,16.0
MISSISSIPPI,CLAY COUNTY,701.0,382.0,5.0,12692.0,,14.0
MISSISSIPPI,COAHOMA COUNTY,789.0,477.0,5.0,13044.0,0.0,15.0
MISSISSIPPI,COPIAH COUNTY,686.0,427.0,6.0,11666.0,0.0,15.0
MISSISSIPPI,COVINGTON COUNTY,688.0,390.0,5.0,10343.0,0.0,17.0
MISSISSIPPI,DESOTO COUNTY,824.0,501.0,5.0,11486.0,0.0,17.0
MISSISSIPPI,FORREST COUNTY,780.0,438.0,5.0,10909.0,0.0,16.0
MISSISSIPPI,FRANKLIN COUNTY,697.0,425.0,5.0,12876.0,,15.0
MISSISSIPPI,GEORGE COUNTY,588.0,405.0,5.0,12800.0,,15.0
MISSISSIPPI,GREENE COUNTY,622.0,420.0,5.0,11149.0,,16.0
MISSISSIPPI,GRENADA COUNTY,724.0,402.0,5.0,11418.0,0.0,
MISSISSIPPI,HANCOCK COUNTY,772.0,399.0,5.0,12804.0,0.0,16.0
MISSISSIPPI,HARRISON COUNTY,803.0,402.0,5.0,12836.0,0.0,16.0
MISSISSIPPI,HINDS COUNTY,735.0,462.0,7.0,12793.0,0.0,15.0
MISSISSIPPI,HOLMES COUNTY,655.0,406.0,7.0,15110.0,,16.0
MISSISSIPPI,HUMPHREYS COUNTY,521.0,369.0,7.0,12418.0,,
MISSISSIPPI,ISSAQUENA COUNTY,643.0,407.0,4.0,8469.0,,
MISSISSIPPI,ITAWAMBA COUNTY,766.0,442.0,5.0,12526.0,0.0,
MISSISSIPPI,JACKSON COUNTY,731.0,464.0,5.0,11932.0,0.0,16.0
MISSISSIPPI,JASPER COUNTY,509.0,376.0,6.0,10225.0,0.0,
MISSISSIPPI,JEFFERSON COUNTY,695.0,407.0,6.0,12234.0,,16.0
MISSISSIPPI,JEFFERSON DAVIS COUNTY,802.0,316.0,6.0,13298.0,,15.0
MISSISSIPPI,JONES COUNTY,466.0,403.0,6.0,10074.0,0.0,17.0
MISSISSIPPI,KEMPER COUNTY,740.0,433.0,5.0,10262.0,,16.0
MISSISSIPPI,LAFAYETTE COUNTY,835.0,436.0,4.0,10531.0,0.0,16.0
MISSISSIPPI,LAMAR COUNTY,750.0,437.0,5.0,11602.0,0.0,
MISSISSIPPI,LAUDERDALE COUNTY,741.0,352.0,5.0,11090.0,0.0,16.0
MISSISSIPPI,LAWRENCE COUNTY,502.0,352.0,5.0,11365.0,,15.0
MISSISSIPPI,LEAKE COUNTY,539.0,405.0,6.0,11422.0,,15.0
MISSISSIPPI,LEE COUNTY,791.0,417.0,5.0,12142.0,0.0,14.0
MISSISSIPPI,LEFLORE COUNTY,723.0,363.0,5.0,11243.0,0.0,15.0
MISSISSIPPI,LINCOLN COUNTY,762.0,400.0,4.0,12414.0,,16.0
MISSISSIPPI,LOWNDES COUNTY,782.0,453.0,4.0,11257.0,0.0,14.0
MISSISSIPPI,MADISON COUNTY,669.0,422.0,6.0,12237.0,0.0,16.0
MISSISSIPPI,MARION COUNTY,797.0,330.0,5.0,11093.0,0.0,17.0
MISSISSIPPI,MARSHALL COUNTY,832.0,537.0,5.0,11707.0,0.0,15.0
MISSISSIPPI,MONROE COUNTY,730.0,412.0,5.0,11469.0,0.0,15.0
MISSISSIPPI,MONTGOMERY COUNTY,625.0,311.0,5.0,11939.0,,15.0
MISSISSIPPI,NESHOBA COUNTY,650.0,404.0,5.0,10810.0,0.0,15.0
MISSISSIPPI,NEWTON COUNTY,687.0,378.0,5.0,10986.0,0.0,
MISSISSIPPI,NOXUBEE COUNTY,500.0,406.0,5.0,12116.0,,15.0
MISSISSIPPI,OKTIBBEHA COUNTY,339.0,434.0,5.0,12952.0,,15.0
MISSISSIPPI,PANOLA COUNTY,771.0,441.0,5.0,11297.0,0.0,17.0
MISSISSIPPI,PEARL RIVER COUNTY,761.0,447.0,5.0,11220.0,0.0,15.0
MISSISSIPPI,PERRY COUNTY,777.0,455.0,5.0,12659.0,0.0,
MISSISSIPPI,PIKE COUNTY,802.0,453.0,5.0,11773.0,0.0,16.0
MISSISSIPPI,PONTOTOC COUNTY,756.0,445.0,5.0,12194.0,0.0,15.0
MISSISSIPPI,PRENTISS COUNTY,616.0,421.0,5.0,12576.0,0.0,15.0
MISSISSIPPI,QUITMAN COUNTY,819.0,406.0,5.0,11145.0,,
MISSISSIPPI,RANKIN COUNTY,720.0,404.0,6.0,11546.0,0.0,16.0
MISSISSIPPI,SCOTT COUNTY,577.0,460.0,6.0,10837.0,0.0,16.0
MISSISSIPPI,SHARKEY COUNTY,504.0,320.0,6.0,11348.0,,
MISSISSIPPI,SIMPSON COUNTY,432.0,375.0,5.0,10723.0,0.0,16.0
MISSISSIPPI,SMITH COUNTY,596.0,344.0,6.0,11076.0,0.0,
MISSISSIPPI,STONE COUNTY,756.0,410.0,5.0,12756.0,,
MISSISSIPPI,SUNFLOWER COUNTY,382.0,456.0,6.0,11120.0,0.0,15.0
MISSISSIPPI,TALLAHATCHIE COUNTY,682.0,302.0,5.0,12037.0,,16.0
MISSISSIPPI,TATE COUNTY,827.0,488.0,5.0,11428.0,0.0,
MISSISSIPPI,TIPPAH COUNTY,435.0,393.0,5.0,12256.0,0.0,
MISSISSIPPI,TISHOMINGO COUNTY,558.0,426.0,4.0,11526.0,0.0,13.0
MISSISSIPPI,TUNICA COUNTY,850.0,418.0,6.0,10637.0,,
MISSISSIPPI,UNION COUNTY,727.0,403.0,4.0,10770.0,0.0,15.0
MISSISSIPPI,WALTHALL COUNTY,735.0,384.0,5.0,12428.0,,16.0
MISSISSIPPI,WARREN COUNTY,769.0,410.0,5.0,12043.0,0.0,15.0
MISSISSIPPI,WASHINGTON COUNTY,730.0,379.0,6.0,13452.0,0.0,15.0
MISSISSIPPI,WAYNE COUNTY,380.0,469.0,5.0,11129.0,0.0,16.0
MISSISSIPPI,WEBSTER COUNTY,543.0,391.0,5.0,12331.0,,15.0
MISSISSIPPI,WILKINSON COUNTY,504.0,367.0,6.0,14004.0,,16.0
MISSISSIPPI,WINSTON COUNTY,584.0,398.0,5.0,11476.0,0.0,15.0
MISSISSIPPI,YALOBUSHA COUNTY,683.0,430.0,4.0,10317.0,0.0,16.0
MISSISSIPPI,YAZOO COUNTY,624.0,457.0,6.0,13785.0,0.0,16.0
MISSOURI,ADAIR COUNTY,710.0,533.0,4.0,14987.0,0.0,14.0
MISSOURI,ANDREW COUNTY,802.0,494.0,5.0,16416.0,0.0,
MISSOURI,ATCHISON COUNTY,116.0,594.0,4.0,10812.0,,15.0
MISSOURI,AUDRAIN COUNTY,616.0,511.0,5.0,11327.0,0.0,15.0
MISSOURI,BARRY COUNTY,515.0,573.0,4.0,10671.0,0.0,16.0
MISSOURI,BARTON COUNTY,340.0,428.0,4.0,10650.0,,15.0
MISSOURI,BATES COUNTY,650.0,458.0,4.0,14721.0,,15.0
MISSOURI,BENTON COUNTY,634.0,540.0,5.0,14298.0,0.0,
MISSOURI,BOLLINGER COUNTY,804.0,486.0,5.0,12619.0,,
MISSOURI,BOONE COUNTY,638.0,539.0,5.0,11252.0,0.0,15.0
MISSOURI,BUCHANAN COUNTY,787.0,459.0,5.0,15870.0,0.0,14.0
MISSOURI,BUTLER COUNTY,717.0,459.0,5.0,11635.0,0.0,15.0
MISSOURI,CALDWELL COUNTY,577.0,509.0,4.0,12331.0,,
MISSOURI,CALLAWAY COUNTY,718.0,526.0,5.0,12088.0,0.0,
MISSOURI,CAMDEN COUNTY,700.0,542.0,4.0,14313.0,0.0,14.0
MISSOURI,CAPE GIRARDEAU COUNTY,770.0,499.0,5.0,11282.0,0.0,15.0
MISSOURI,CARROLL COUNTY,392.0,511.0,5.0,12035.0,0.0,15.0
MISSOURI,CARTER COUNTY,727.0,462.0,5.0,12868.0,,
MISSOURI,CASS COUNTY,766.0,477.0,4.0,10957.0,0.0,16.0
MISSOURI,CEDAR COUNTY,508.0,565.0,4.0,13342.0,,16.0
MISSOURI,CHARITON COUNTY,572.0,462.0,5.0,12167.0,,
MISSOURI,CHRISTIAN COUNTY,434.0,617.0,5.0,12150.0,0.0,
MISSOURI,CLARK COUNTY,691.0,545.0,4.0,11519.0,,
MISSOURI,CLAY COUNTY,609.0,500.0,4.0,11466.0,0.0,15.0
MISSOURI,CLINTON COUNTY,572.0,448.0,4.0,12935.0,0.0,15.0
MISSOURI,COLE COUNTY,739.0,505.0,5.0,12033.0,0.0,15.0
MISSOURI,COOPER COUNTY,649.0,474.0,5.0,11365.0,0.0,
MISSOURI,CRAWFORD COUNTY,724.0,534.0,4.0,10990.0,0.0,
MISSOURI,DADE COUNTY,547.0,474.0,6.0,12731.0,,
MISSOURI,DALLAS COUNTY,583.0,576.0,5.0,13064.0,,
MISSOURI,DAVIESS COUNTY,644.0,410.0,5.0,13117.0,,
MISSOURI,DEKALB COUNTY,743.0,455.0,5.0,13131.0,,
MISSOURI,DENT COUNTY,434.0,522.0,4.0,11846.0,0.0,16.0
MISSOURI,DOUGLAS COUNTY,529.0,529.0,5.0,11374.0,,
MISSOURI,DUNKLIN COUNTY,567.0,488.0,5.0,10951.0,0.0,
MISSOURI,FRANKLIN COUNTY,806.0,532.0,4.0,11001.0,0.0,15.0
MISSOURI,GASCONADE COUNTY,632.0,565.0,4.0,12095.0,,15.0
MISSOURI,GENTRY COUNTY,693.0,590.0,4.0,14338.0,,15.0
MISSOURI,GREENE COUNTY,491.0,557.0,5.0,11762.0,0.0,14.0
MISSOURI,GRUNDY COUNTY,606.0,454.0,5.0,15824.0,,14.0
MISSOURI,HARRISON COUNTY,430.0,533.0,5.0,16652.0,,16.0
MISSOURI,HENRY COUNTY,518.0,538.0,4.0,14175.0,0.0,16.0
MISSOURI,HICKORY COUNTY,664.0,500.0,4.0,13531.0,,
MISSOURI,HOLT COUNTY,495.0,457.0,5.0,15134.0,,
MISSOURI,HOWARD COUNTY,591.0,525.0,5.0,13376.0,0.0,
MISSOURI,HOWELL COUNTY,751.0,503.0,4.0,11675.0,0.0,16.0
MISSOURI,IRON COUNTY,736.0,523.0,5.0,12481.0,0.0,15.0
MISSOURI,JACKSON COUNTY,796.0,458.0,5.0,11967.0,0.0,15.0
MISSOURI,JASPER COUNTY,748.0,496.0,5.0,10749.0,0.0,15.0
MISSOURI,JEFFERSON COUNTY,820.0,505.0,5.0,11304.0,0.0,16.0
MISSOURI,JOHNSON COUNTY,714.0,424.0,5.0,13694.0,0.0,16.0
MISSOURI,KNOX COUNTY,701.0,430.0,5.0,13203.0,,
MISSOURI,LACLEDE COUNTY,710.0,546.0,4.0,13525.0,0.0,14.0
MISSOURI,LAFAYETTE COUNTY,733.0,481.0,5.0,11925.0,0.0,15.0
MISSOURI,LAWRENCE COUNTY,449.0,509.0,4.0,10763.0,,17.0
MISSOURI,LEWIS COUNTY,835.0,577.0,5.0,12954.0,0.0,
MISSOURI,LINCOLN COUNTY,800.0,535.0,5.0,10345.0,0.0,16.0
MISSOURI,LINN COUNTY,632.0,529.0,4.0,12200.0,,15.0
MISSOURI,LIVINGSTON COUNTY,570.0,427.0,5.0,13311.0,,15.0
MISSOURI,MACON COUNTY,623.0,430.0,5.0,12819.0,0.0,15.0
MISSOURI,MADISON COUNTY,689.0,526.0,5.0,11889.0,,15.0
MISSOURI,MARIES COUNTY,653.0,520.0,4.0,12792.0,,
MISSOURI,MARION COUNTY,827.0,507.0,5.0,13081.0,0.0,17.0
MISSOURI,MCDONALD COUNTY,789.0,546.0,4.0,10380.0,,
MISSOURI,MERCER COUNTY,468.0,519.0,4.0,15824.0,,
MISSOURI,MILLER COUNTY,738.0,499.0,4.0,13733.0,0.0,
MISSOURI,MISSISSIPPI COUNTY,758.0,506.0,5.0,12190.0,,
MISSOURI,MONITEAU COUNTY,749.0,492.0,5.0,14012.0,,
MISSOURI,MONROE COUNTY,694.0,524.0,5.0,13444.0,,
MISSOURI,MONTGOMERY COUNTY,649.0,492.0,5.0,11963.0,0.0,
MISSOURI,MORGAN COUNTY,721.0,523.0,5.0,13390.0,0.0,
MISSOURI,NEW MADRID COUNTY,668.0,448.0,5.0,12664.0,0.0,16.0
MISSOURI,NEWTON COUNTY,762.0,516.0,4.0,10686.0,0.0,13.0
MISSOURI,NODAWAY COUNTY,649.0,481.0,4.0,16265.0,,14.0
MISSOURI,OREGON COUNTY,839.0,447.0,4.0,10861.0,,
MISSOURI,OSAGE COUNTY,739.0,442.0,5.0,10907.0,,
MISSOURI,OZARK COUNTY,741.0,453.0,4.0,10539.0,0.0,
MISSOURI,PEMISCOT COUNTY,475.0,477.0,5.0,10997.0,0.0,16.0
MISSOURI,PERRY COUNTY,710.0,524.0,5.0,15318.0,0.0,16.0
MISSOURI,PETTIS COUNTY,712.0,503.0,5.0,11365.0,0.0,15.0
MISSOURI,PHELPS COUNTY,420.0,479.0,5.0,13787.0,0.0,16.0
MISSOURI,PIKE COUNTY,705.0,585.0,5.0,12382.0,0.0,15.0
MISSOURI,PLATTE COUNTY,746.0,504.0,4.0,12188.0,0.0,14.0
MISSOURI,POLK COUNTY,638.0,480.0,5.0,13660.0,,14.0
MISSOURI,PULASKI COUNTY,550.0,495.0,5.0,13410.0,0.0,
MISSOURI,PUTNAM COUNTY,250.0,467.0,3.0,11150.0,,15.0
MISSOURI,RALLS COUNTY,771.0,550.0,4.0,12985.0,0.0,
MISSOURI,RANDOLPH COUNTY,641.0,490.0,5.0,13132.0,0.0,15.0
MISSOURI,RAY COUNTY,515.0,470.0,4.0,12959.0,,15.0
MISSOURI,REYNOLDS COUNTY,669.0,514.0,5.0,13410.0,,
MISSOURI,RIPLEY COUNTY,761.0,448.0,6.0,12839.0,0.0,
MISSOURI,SALINE COUNTY,231.0,501.0,4.0,11027.0,0.0,17.0
MISSOURI,SCHUYLER COUNTY,630.0,457.0,4.0,16093.0,,
MISSOURI,SCOTLAND COUNTY,455.0,558.0,4.0,10795.0,,17.0
MISSOURI,SCOTT COUNTY,775.0,462.0,5.0,12364.0,0.0,
MISSOURI,SHANNON COUNTY,797.0,441.0,5.0,12747.0,,
MISSOURI,SHELBY COUNTY,697.0,475.0,5.0,13086.0,,
MISSOURI,ST. CHARLES COUNTY,808.0,489.0,5.0,10746.0,0.0,16.0
MISSOURI,ST. CLAIR COUNTY,567.0,589.0,5.0,14789.0,,15.0
MISSOURI,ST. FRANCOIS COUNTY,770.0,505.0,5.0,11336.0,0.0,15.0
MISSOURI,ST. LOUIS CITY,820.0,507.0,6.0,15142.0,0.0,17.0
MISSOURI,ST. LOUIS COUNTY,828.0,490.0,5.0,11806.0,0.0,16.0
MISSOURI,STE. GENEVIEVE COUNTY,624.0,416.0,4.0,10017.0,,15.0
MISSOURI,STODDARD COUNTY,620.0,475.0,5.0,12281.0,0.0,14.0
MISSOURI,STONE COUNTY,348.0,576.0,5.0,12215.0,0.0,
MISSOURI,SULLIVAN COUNTY,411.0,470.0,5.0,13201.0,,15.0
MISSOURI,TANEY COUNTY,238.0,597.0,5.0,11976.0,0.0,14.0
MISSOURI,TEXAS COUNTY,616.0,510.0,4.0,11969.0,0.0,16.0
MISSOURI,VERNON COUNTY,538.0,478.0,5.0,11991.0,,16.0
MISSOURI,WARREN COUNTY,801.0,476.0,4.0,10710.0,0.0,
MISSOURI,WASHINGTON COUNTY,747.0,523.0,5.0,11204.0,0.0,16.0
MISSOURI,WAYNE COUNTY,817.0,399.0,5.0,11942.0,,
MISSOURI,WEBSTER COUNTY,492.0,587.0,5.0,12249.0,0.0,
MISSOURI,WORTH COUNTY,741.0,481.0,5.0,12556.0,,
MISSOURI,WRIGHT COUNTY,576.0,518.0,4.0,11137.0,,
MONTANA,BEAVERHEAD COUNTY,333.0,672.0,5.0,19692.0,,15.0
MONTANA,BIG HORN COUNTY,688.0,706.0,5.0,15452.0,,16.0
MONTANA,BLAINE COUNTY,522.0,649.0,4.0,14691.0,,
MONTANA,BROADWATER COUNTY,260.0,692.0,3.0,13259.0,,
MONTANA,CARBON COUNTY,629.0,622.0,4.0,14014.0,0.0,15.0
MONTANA,CARTER COUNTY,344.0,633.0,3.0,15119.0,,15.0
MONTANA,CASCADE COUNTY,747.0,615.0,6.0,12690.0,0.0,13.0
MONTANA,CHOUTEAU COUNTY,702.0,635.0,5.0,13657.0,,15.0
MONTANA,CUSTER COUNTY,712.0,603.0,4.0,13547.0,,14.0
MONTANA,DANIELS COUNTY,100.0,600.0,3.0,13608.0,,15.0
MONTANA,DAWSON COUNTY,124.0,642.0,3.0,10407.0,,16.0
MONTANA,DEER LODGE COUNTY,756.0,540.0,5.0,11748.0,0.0,14.0
MONTANA,FALLON COUNTY,288.0,515.0,4.0,15990.0,,15.0
MONTANA,FERGUS COUNTY,371.0,585.0,5.0,12848.0,,15.0
MONTANA,FLATHEAD COUNTY,762.0,601.0,4.0,13683.0,0.0,14.0
MONTANA,GALLATIN COUNTY,629.0,603.0,4.0,12968.0,0.0,15.0
MONTANA,GARFIELD COUNTY,651.0,786.0,3.0,10164.0,,
MONTANA,GLACIER COUNTY,517.0,732.0,6.0,14696.0,,16.0
MONTANA,GOLDEN VALLEY COUNTY,720.0,680.0,5.0,13768.0,,
MONTANA,GRANITE COUNTY,680.0,654.0,5.0,13645.0,,
MONTANA,HILL COUNTY,592.0,645.0,5.0,14063.0,0.0,14.0
MONTANA,JEFFERSON COUNTY,385.0,635.0,5.0,13439.0,,
MONTANA,JUDITH BASIN COUNTY,684.0,622.0,6.0,16207.0,,
MONTANA,LAKE COUNTY,700.0,628.0,4.0,13353.0,0.0,15.0
MONTANA,LEWIS AND CLARK COUNTY,99.0,623.0,5.0,11456.0,0.0,13.0
MONTANA,LIBERTY COUNTY,435.0,674.0,6.0,16522.0,,
MONTANA,LINCOLN COUNTY,747.0,584.0,4.0,12443.0,0.0,15.0
MONTANA,MADISON COUNTY,249.0,701.0,4.0,12552.0,,15.0
MONTANA,MCCONE COUNTY,397.0,500.0,3.0,10469.0,,15.0
MONTANA,MEAGHER COUNTY,300.0,563.0,4.0,12891.0,,15.0
MONTANA,MINERAL COUNTY,622.0,709.0,6.0,15061.0,,15.0
MONTANA,MISSOULA COUNTY,708.0,643.0,5.0,13384.0,0.0,13.0
MONTANA,MUSSELSHELL COUNTY,542.0,733.0,4.0,15482.0,,15.0
MONTANA,PARK COUNTY,196.0,597.0,4.0,12923.0,0.0,16.0
MONTANA,PETROLEUM COUNTY,571.0,769.0,4.0,13024.0,,
MONTANA,PHILLIPS COUNTY,279.0,775.0,4.0,15367.0,,15.0
MONTANA,PONDERA COUNTY,544.0,673.0,5.0,17902.0,,15.0
MONTANA,POWDER RIVER COUNTY,727.0,609.0,7.0,14296.0,,
MONTANA,POWELL COUNTY,464.0,612.0,4.0,14647.0,,15.0
MONTANA,PRAIRIE COUNTY,645.0,500.0,5.0,14361.0,,
MONTANA,RAVALLI COUNTY,659.0,696.0,5.0,14825.0,0.0,14.0
MONTANA,RICHLAND COUNTY,418.0,667.0,5.0,17125.0,,14.0
MONTANA,ROOSEVELT COUNTY,283.0,668.0,4.0,13544.0,,15.0
MONTANA,ROSEBUD COUNTY,537.0,639.0,5.0,13089.0,,15.0
MONTANA,SANDERS COUNTY,634.0,688.0,4.0,12675.0,0.0,17.0
MONTANA,SHERIDAN COUNTY,405.0,653.0,3.0,11176.0,,15.0
MONTANA,SILVER BOW COUNTY,763.0,604.0,5.0,15991.0,0.0,15.0
MONTANA,STILLWATER COUNTY,520.0,674.0,4.0,13670.0,,15.0
MONTANA,SWEET GRASS COUNTY,248.0,647.0,4.0,12427.0,,15.0
MONTANA,TETON COUNTY,642.0,587.0,6.0,15264.0,,
MONTANA,TOOLE COUNTY,604.0,639.0,4.0,14967.0,,15.0
MONTANA,TREASURE COUNTY,650.0,1000.0,5.0,13797.0,,
MONTANA,VALLEY COUNTY,189.0,670.0,4.0,16604.0,,16.0
MONTANA,WHEATLAND COUNTY,375.0,780.0,4.0,12649.0,,16.0
MONTANA,WIBAUX COUNTY,122.0,732.0,2.0,11228.0,,
MONTANA,YELLOWSTONE COUNTY,800.0,648.0,5.0,13744.0,0.0,15.0
NEBRASKA,ADAMS COUNTY,789.0,486.0,5.0,11651.0,0.0,13.0
NEBRASKA,ANTELOPE COUNTY,434.0,516.0,4.0,15250.0,,15.0
NEBRASKA,BANNER COUNTY,714.0,786.0,6.0,19247.0,,
NEBRASKA,BLAINE COUNTY,429.0,750.0,3.0,10682.0,,
NEBRASKA,BOONE COUNTY,111.0,656.0,4.0,11111.0,,16.0
NEBRASKA,BOX BUTTE COUNTY,297.0,660.0,5.0,16986.0,0.0,16.0
NEBRASKA,BOYD COUNTY,137.0,674.0,3.0,11680.0,,15.0
NEBRASKA,BROWN COUNTY,155.0,645.0,4.0,13969.0,,15.0
NEBRASKA,BUFFALO COUNTY,739.0,526.0,5.0,12403.0,0.0,15.0
NEBRASKA,BURT COUNTY,548.0,452.0,5.0,15366.0,,
NEBRASKA,BUTLER COUNTY,322.0,513.0,4.0,15593.0,,15.0
NEBRASKA,CASS COUNTY,696.0,523.0,4.0,12933.0,0.0,
